transaction_id,user_id,plan_tier,monthly_spend,api_calls,response_latency_ms,error_flag
TXN_108387,940,Free,29.99,6212,152.6851913101567,0
TXN_108388,740,Free,0.0,12034,162.13865559486936,0
TXN_108389,141,Free,29.99,999999,115.38063741721565,0
TXN_108390,1014,Premium,29.99,11166,136.068179551436,0
TXN_108391,580,Free,0.0,10862,86.75726162830242,0
TXN_108392,1029,Enterprise,29.99,15275,106.84405888600128,0
TXN_108393,947,Free,499.0,5332,95.86285177852491,0
TXN_108394,847,Free,0.0,12323,140.7503682873878,0
TXN_108395,971,Free,499.0,9930,115.0337112867896,1
TXN_108396,538,Premium,499.0,11021,132.22298626461094,0
TXN_108397,501,Free,499.0,7040,88.96944023026754,1
TXN_108398,645,Enterprise,29.99,16261,212.21701142053848,0
TXN_108399,444,Premium,29.99,10320,109.182223667496,0
TXN_108400,992,Enterprise,499.0,2510,52.18458957346358,0
TXN_108401,144,Premium,29.99,8939,168.40723013898858,0
TXN_108402,745,Free,29.99,8526,52.84377160675855,0
TXN_108403,120,Enterprise,0.0,7004,82.80823991389991,0
TXN_108404,733,Enterprise,0.0,8926,124.56207586586333,0
TXN_108405,169,Unknown,0.0,11880,95.14048863474392,0
TXN_108406,963,Free,0.0,14472,107.9481518143978,0
TXN_108407,972,Premium,29.99,6425,103.44377609423935,0
TXN_108408,147,Free,,7712,104.75459344938409,0
TXN_108409,590,Free,,10729,37.933792560414716,0
TXN_108410,650,Premium,499.0,6980,153.83735319175855,0
TXN_108411,386,Unknown,,6582,130.10263276366757,0
TXN_108412,109,Premium,,7208,127.38887296382477,0
TXN_108413,641,Enterprise,499.0,5892,110.75661212195556,0
TXN_108414,855,Free,0.0,11668,94.51430691388319,1
TXN_108415,373,Free,0.0,25595,138.0750127232048,0
TXN_108416,699,Premium,29.99,8356,173.7556687434013,0
TXN_108417,855,Free,0.0,9448,147.36669926711537,0
TXN_108418,480,Enterprise,499.0,11257,203.74637870124093,0
TXN_108419,428,Free,0.0,12334,103.08168433398937,0
TXN_108420,578,Free,0.0,11379,108.84372887220584,0
TXN_108421,114,Premium,0.0,13492,175.0297586199904,0
TXN_108422,615,Free,29.99,7973,83.99885594958415,0
TXN_108423,290,Enterprise,29.99,8648,134.8848212002976,0
TXN_108424,267,Free,29.99,10967,157.57786023992725,0
TXN_108425,620,Free,0.0,7437,180.2256601183929,0
TXN_108426,720,Enterprise,29.99,9637,82.54513716318061,1
TXN_108427,236,Free,29.99,11841,120.31361892744917,0
TXN_108428,253,Enterprise,499.0,4532,120.19758561731199,0
TXN_108429,487,Free,0.0,7290,33.57150746324825,0
TXN_108430,308,Free,0.0,7528,85.53487856339558,0
TXN_108431,371,Unknown,0.0,8279,140.74379147832735,0
TXN_108432,242,Enterprise,499.0,5597,183.9404390313282,0
TXN_108433,710,Free,0.0,6878,123.5134760970419,0
TXN_108434,988,Premium,0.0,11525,78.94845768380372,0
TXN_108435,919,Enterprise,0.0,8070,88.84929328443094,0
TXN_108436,168,Free,499.0,11781,47.936585750075,0
TXN_108437,346,Free,29.99,12350,179.27238033825478,0
TXN_108438,360,Premium,29.99,12838,171.49216751334055,1
TXN_108439,887,Free,29.99,8422,60.519337420650174,0
TXN_108440,178,Free,0.0,13758,187.82023981656482,0
TXN_108441,757,Enterprise,0.0,11086,156.2096753892624,0
TXN_108442,722,Free,0.0,8710,119.81236008250208,0
TXN_108443,869,Enterprise,0.0,18154,67.40475792259642,0
TXN_108444,704,Premium,499.0,8714,98.00146843642574,0
TXN_108445,624,Premium,29.99,9367,136.2289207184527,0
TXN_108446,871,Premium,29.99,15289,80.34009643474886,0
TXN_108447,1037,Free,0.0,4600,86.8402433584912,0
TXN_108448,720,Free,0.0,9374,67.91846361715955,0
TXN_108449,429,Free,0.0,6094,113.66364871979529,0
TXN_108450,288,Premium,29.99,11506,80.261984254259,0
TXN_108451,194,Free,0.0,9061,116.49383275770496,0
TXN_108452,716,Free,0.0,14112,146.12039742063376,0
TXN_108453,107,Unknown,29.99,14279,139.49930838025546,0
TXN_108454,166,Unknown,,4690,189.94909525481827,0
TXN_108455,595,Free,0.0,11014,137.81409074206906,0
TXN_108456,290,Free,0.0,11106,112.64147191885525,0
TXN_108457,465,Premium,0.0,5908,189.92965624339618,0
TXN_108458,867,Enterprise,29.99,11546,124.67808137211134,0
TXN_108459,620,Free,0.0,2654,106.01383279531417,0
TXN_108460,216,Free,29.99,7353,100.68389685011648,0
TXN_108461,366,Enterprise,29.99,7564,188.85621827967057,0
TXN_108462,710,Enterprise,0.0,10334,108.00245585809827,0
TXN_108463,584,Premium,0.0,9825,115.4618318004853,0
TXN_108464,608,Free,0.0,9227,146.50592653065277,0
TXN_108465,397,Free,0.0,8119,99.91107391124157,0
TXN_108466,1008,Premium,0.0,9270,121.35101507847949,0
TXN_108467,263,Free,29.99,7092,95.11431696268275,0
TXN_108468,475,Free,29.99,9050,119.42358535505528,0
TXN_108469,752,Free,0.0,6689,121.4629356152226,0
TXN_108470,367,Premium,29.99,9345,107.31812800074934,0
TXN_108471,648,Premium,0.0,8949,160.53342512147572,0
TXN_108472,173,Enterprise,29.99,7277,158.32401434346244,0
TXN_108473,607,Premium,499.0,15099,209.23900550090528,0
TXN_108474,172,Enterprise,499.0,10740,42.06053184989199,0
TXN_108475,407,Enterprise,0.0,14493,87.9389603030038,0
TXN_108476,298,Free,29.99,7564,126.26940168964927,0
TXN_108477,229,Free,499.0,9832,-999.0,0
TXN_108478,857,Premium,0.0,10388,182.76377197628443,0
TXN_108479,923,Free,29.99,10770,41.368632549522005,0
TXN_108480,671,Enterprise,499.0,12014,167.5803207692615,0
TXN_108481,890,Free,0.0,8823,89.7719384817319,0
TXN_108482,714,Free,29.99,8857,73.21529793315705,0
TXN_108483,907,Premium,29.99,10426,129.49874348776447,0
TXN_108484,931,Premium,0.0,10356,116.47230745594536,0
TXN_108485,586,Premium,0.0,13168,242.0863420106655,0
TXN_108486,952,Premium,0.0,7407,152.2595415365331,0
TXN_108487,250,Free,0.0,11726,155.5462325240366,0
TXN_108488,768,Free,0.0,10025,108.26985382597226,0
TXN_108489,305,Enterprise,0.0,5894,111.50823069499914,0
TXN_108490,278,Free,0.0,10258,58.78143312326387,1
TXN_108491,296,Free,29.99,10208,139.83466910405772,0
TXN_108492,834,Free,0.0,11606,56.03405779586409,0
TXN_108493,188,Free,0.0,10962,71.4307516301948,0
TXN_108494,898,Premium,0.0,11017,126.29490419801404,0
TXN_108495,533,Premium,0.0,8991,94.9341994889819,0
TXN_108496,887,Premium,0.0,10908,84.63837440307069,0
TXN_108497,847,Premium,0.0,9149,96.258614743691,0
TXN_108498,282,Free,29.99,7977,145.10556712008153,0
TXN_108499,308,Free,0.0,11775,148.70360233976373,0
TXN_108500,592,Free,0.0,14871,66.9919174802699,0
TXN_108501,229,Free,29.99,15623,143.76383896722248,0
TXN_108502,764,Free,29.99,7233,159.3477407537497,0
TXN_108503,112,Free,29.99,7877,214.58298051170448,1
TXN_108504,733,Premium,499.0,17862,143.5900023414964,0
TXN_108505,970,Premium,0.0,10288,26.38164739019828,0
TXN_108506,831,Enterprise,,7759,150.79208755962938,0
TXN_108507,205,Premium,499.0,10243,169.92526127263562,0
TXN_108508,474,Free,0.0,11356,170.79136994374352,0
TXN_108509,681,Free,499.0,10697,183.34202944255873,0
TXN_108510,806,Free,499.0,8554,182.11826553552777,0
TXN_108511,797,Free,499.0,5517,120.97358878352549,0
TXN_108512,198,Free,29.99,8192,128.6164598958955,0
TXN_108513,693,Free,29.99,8276,88.13000594548518,0
TXN_108514,686,Premium,0.0,8364,71.82242075433194,0
TXN_108515,985,Premium,29.99,13103,80.12440939485512,0
TXN_108516,951,Premium,0.0,15115,161.93697583838284,0
TXN_108517,291,Free,0.0,14573,81.7425675523172,0
TXN_108518,424,Premium,,14513,130.46747505685755,0
TXN_108519,825,Premium,0.0,9186,143.80518244799072,0
TXN_108520,926,Premium,29.99,8770,147.70337531702708,0
TXN_108521,566,Free,0.0,10434,184.45060555568506,0
TXN_108522,993,Premium,0.0,4883,141.35851237597106,0
TXN_108523,466,Premium,29.99,9969,128.34683308209506,0
TXN_108524,417,Free,0.0,10266,192.94966719802656,0
TXN_108525,243,Free,,12795,80.69921848045058,0
TXN_108526,483,Free,0.0,14020,121.99094451334466,0
TXN_108527,315,Premium,0.0,17302,110.69738804315713,0
TXN_108528,460,Premium,0.0,11617,141.3113555739946,0
TXN_108529,423,Free,0.0,14550,139.95603223581597,0
TXN_108530,114,Free,0.0,8744,60.12887558669125,0
TXN_108531,316,Enterprise,29.99,13664,56.38091477878059,0
TXN_108532,591,Free,29.99,11561,78.2395172408354,0
TXN_108533,646,Free,0.0,11989,121.28528789000433,0
TXN_108534,282,Free,0.0,7021,65.93546565353816,1
TXN_108535,369,Premium,499.0,8176,49.73013474925526,0
TXN_108536,1044,Premium,29.99,9905,79.88158707963156,0
TXN_108537,566,Free,0.0,10741,102.47134328060578,0
TXN_108538,969,Unknown,29.99,10768,-999.0,0
TXN_108539,711,Premium,29.99,8771,142.74092599593084,0
TXN_108540,618,Free,499.0,9207,144.71957179506907,0
TXN_108541,641,Premium,499.0,5582,189.34109135937717,0
TXN_108542,566,Free,0.0,7578,139.96805060165002,0
TXN_108543,404,Premium,0.0,7377,79.34619806914093,0
TXN_108544,243,Free,0.0,9863,131.8910831730815,0
TXN_108545,210,Premium,499.0,15369,120.0255443396376,0
TXN_108546,331,Free,0.0,11779,156.08558825141534,0
TXN_108547,790,Enterprise,29.99,9472,145.7211975848399,0
TXN_108548,683,Free,29.99,9467,136.48638747685413,0
TXN_108549,821,Premium,29.99,10477,177.98660958030985,0
TXN_108550,831,Free,0.0,7871,184.12681203094937,0
TXN_108551,691,Enterprise,0.0,10732,85.0549569981293,0
TXN_108552,599,Premium,0.0,10047,71.04315628610198,0
TXN_108553,694,Free,0.0,10879,54.72280626269769,0
TXN_108554,653,Enterprise,0.0,10682,147.07534053945076,0
TXN_108555,372,Free,29.99,12151,72.97120365261596,0
TXN_108556,802,Premium,499.0,10722,100.11901288957762,0
TXN_108557,272,Premium,29.99,10359,151.47895379728072,0
TXN_108558,106,Free,29.99,9050,180.20356448276348,0
TXN_108559,254,Unknown,29.99,11335,100.99138280902218,0
TXN_108560,621,Free,0.0,11844,196.8597468366968,0
TXN_108561,645,Free,0.0,11068,108.83378248470663,0
TXN_108562,647,Enterprise,0.0,6295,196.67899152381057,0
TXN_108563,1020,Premium,499.0,16967,71.7274581250962,0
TXN_108564,617,Free,,7346,124.24069180449344,0
TXN_108565,1019,Free,0.0,7312,106.92575266279191,0
TXN_108566,1013,Premium,0.0,11187,156.6647221693744,0
TXN_108567,314,Free,0.0,10917,98.6406947184969,0
TXN_108568,233,Enterprise,0.0,13556,152.9915234748142,0
TXN_108569,384,Premium,29.99,9453,145.2407499318989,0
TXN_108570,225,Free,29.99,9887,191.4838774147746,0
TXN_108571,1020,Free,499.0,6497,64.88853918939661,0
TXN_108572,538,Premium,29.99,7340,144.32690891550664,0
TXN_108573,948,Free,0.0,10946,193.65368304556623,0
TXN_108574,785,Premium,,4546,152.0108390262534,0
TXN_108575,251,Unknown,29.99,8954,179.26150349144584,0
TXN_108576,430,Premium,0.0,11624,72.50548436138097,0
TXN_108577,637,Free,0.0,9894,53.68497670134326,1
TXN_108578,482,Free,499.0,7440,153.84458900797023,0
TXN_108579,214,Premium,0.0,9367,154.46139835474978,0
TXN_108580,993,Premium,29.99,10042,65.43907668046852,0
TXN_108581,581,Premium,0.0,8614,110.15058103688017,0
TXN_108582,383,Free,499.0,7987,105.72507607541024,0
TXN_108583,998,Enterprise,29.99,11008,120.28000952691617,0
TXN_108584,174,Free,29.99,11360,107.98496548639457,0
TXN_108585,265,Premium,499.0,10477,122.50943755369806,0
TXN_108586,288,Premium,499.0,7528,187.255597006326,0
TXN_108587,177,Premium,499.0,9540,155.85222342513768,0
TXN_108588,1046,Free,0.0,12335,97.25022193543572,0
TXN_108589,701,Premium,0.0,8173,208.16216572653965,0
TXN_108590,787,Free,0.0,8626,112.88919794419797,0
TXN_108591,120,Premium,0.0,15060,124.58853378846122,0
TXN_108592,665,Free,499.0,11598,120.37523756050138,0
TXN_108593,283,Free,499.0,10727,108.65364735733222,0
TXN_108594,970,Free,29.99,4704,115.63441520422587,0
TXN_108595,321,Enterprise,0.0,11273,43.08294221886774,1
TXN_108596,926,Premium,0.0,12134,96.49177504574307,0
TXN_108597,427,Premium,0.0,17872,229.52374188361918,0
TXN_108598,278,Premium,0.0,10356,133.85117185065104,0
TXN_108599,887,Enterprise,29.99,8955,113.14820404977613,0
TXN_108600,211,Free,29.99,10434,165.48236679196248,0
TXN_108601,835,Premium,499.0,5779,99.88337507041454,0
TXN_108602,825,Premium,0.0,12484,149.61808873919196,0
TXN_108603,158,Free,0.0,11468,186.34470950748351,0
TXN_108604,426,Free,499.0,10615,131.43165591783898,0
TXN_108605,1004,Free,29.99,7680,43.13901037722144,0
TXN_108606,720,Free,0.0,10510,100.19763268280855,0
TXN_108607,996,Free,0.0,9743,-999.0,0
TXN_108608,768,Free,499.0,12443,143.66484936112263,0
TXN_108609,290,Premium,29.99,8462,153.30902306721967,0
TXN_108610,299,Free,499.0,999999,50.858174434358475,0
TXN_108611,411,Free,0.0,7443,138.6875039515135,0
TXN_108612,807,Enterprise,499.0,10839,108.04041968454436,0
TXN_108613,134,Premium,29.99,5206,111.47725873494241,0
TXN_108614,478,Free,0.0,18894,89.2326490534172,0
TXN_108615,486,Premium,,8115,161.35304721491104,0
TXN_108616,857,Free,29.99,12821,137.23309658874638,0
TXN_108617,336,Free,499.0,8807,148.6537820957153,0
TXN_108618,715,Free,499.0,8689,165.97105191008842,0
TXN_108619,618,Unknown,0.0,7101,81.758972570731,0
TXN_108620,382,Premium,29.99,12036,162.9935752756031,1
TXN_108621,100,Premium,0.0,8328,164.75078900231657,0
TXN_108622,830,Unknown,29.99,15160,109.84462027699263,0
TXN_108623,563,Enterprise,29.99,6054,164.84767962074304,0
TXN_108624,329,Premium,499.0,7763,113.96199337667053,0
TXN_108625,271,Premium,0.0,11803,44.70884392934133,0
TXN_108626,186,Free,29.99,12591,135.6439819302399,0
TXN_108627,652,Free,0.0,8159,80.2953941846908,0
TXN_108628,222,Premium,0.0,11225,118.68048083418687,0
TXN_108629,942,Premium,499.0,11385,186.54915942823354,0
TXN_108630,397,Unknown,0.0,14271,114.94260085305936,0
TXN_108631,984,Free,0.0,7422,187.807166756589,0
TXN_108632,1028,Premium,0.0,8906,99.60396958294487,0
TXN_108633,789,Premium,0.0,8175,141.3580802710021,0
TXN_108634,674,Free,0.0,9541,133.84694856427754,0
TXN_108635,583,Premium,29.99,12985,113.20566963899903,0
TXN_108636,264,Premium,29.99,5143,113.00365375072835,0
TXN_108637,798,Free,0.0,11040,74.73387632281066,0
TXN_108638,482,Premium,0.0,6443,143.9088753405727,0
TXN_108639,308,Free,0.0,7604,168.27244550914835,0
TXN_108640,838,Free,29.99,9027,14.437997876137729,0
TXN_108641,531,Premium,0.0,5029,158.57886911105692,0
TXN_108642,488,Free,0.0,12097,71.04127526405485,0
TXN_108643,659,Free,0.0,6064,165.78143830693352,0
TXN_108644,323,Free,0.0,9734,74.53305003739186,0
TXN_108645,102,Free,29.99,4175,128.17084778783348,0
TXN_108646,471,Free,0.0,14755,40.122417881674025,0
TXN_108647,786,Free,0.0,18082,86.56241743800746,0
TXN_108648,545,Premium,0.0,7999,174.86908234584925,0
TXN_108649,710,Enterprise,,8197,146.37848184726104,0
TXN_108650,215,Free,29.99,9068,143.99448307152565,0
TXN_108651,369,Free,0.0,12855,118.86277542359015,0
TXN_108652,546,Free,0.0,14735,128.2509261407187,0
TXN_108653,467,Free,499.0,10729,187.4579753668305,0
TXN_108654,352,Premium,0.0,12262,114.22850813350952,0
TXN_108655,416,Enterprise,,7471,120.70808358195858,0
TXN_108656,514,Enterprise,0.0,8060,169.8197391629279,0
TXN_108657,194,Free,0.0,7646,118.41521414140136,0
TXN_108658,884,Enterprise,29.99,10956,101.9382919924492,0
TXN_108659,991,Free,29.99,10305,108.40995165496884,0
TXN_108660,123,Premium,,14183,112.10424057177782,0
TXN_108661,727,Premium,499.0,6270,71.10338750421823,0
TXN_108662,762,Premium,0.0,10011,47.269382100995585,0
TXN_108663,949,Free,29.99,10636,118.48524645081524,0
TXN_108664,149,Free,499.0,8048,136.3018135911514,0
TXN_108665,601,Premium,29.99,4878,158.200899661267,0
TXN_108666,817,Free,0.0,11485,73.29716423644489,0
TXN_108667,597,Free,0.0,16253,186.81218642476145,0
TXN_108668,434,Premium,0.0,13364,37.96223731003529,0
TXN_108669,178,Free,499.0,6106,154.30910711714876,0
TXN_108670,681,Premium,0.0,10633,121.53072837405433,0
TXN_108671,126,Free,0.0,16304,112.7571436388659,0
TXN_108672,370,Enterprise,499.0,5555,72.16373013450884,0
TXN_108673,661,Free,0.0,11068,112.15918088105437,0
TXN_108674,903,Enterprise,29.99,12776,106.61011636493409,0
TXN_108675,346,Free,499.0,3710,167.26918761466433,0
TXN_108676,875,Premium,0.0,10038,88.89348482797425,0
TXN_108677,690,Enterprise,0.0,7787,92.86143842052533,0
TXN_108678,486,Free,29.99,9634,138.75654908339135,0
TXN_108679,801,Free,29.99,8818,-999.0,0
TXN_108680,658,Free,29.99,9023,75.17622014559912,0
TXN_108681,460,Free,0.0,6197,36.7350222697292,0
TXN_108682,965,Premium,0.0,12473,197.9352154640191,0
TXN_108683,587,Free,29.99,7884,129.38248710257622,0
TXN_108684,451,Enterprise,0.0,15704,189.9453649598234,1
TXN_108685,800,Premium,499.0,13240,130.3941506676353,0
TXN_108686,1027,Free,29.99,11052,162.9550094444872,0
TXN_108687,355,Enterprise,29.99,10483,197.79196984752133,0
TXN_108688,321,Free,499.0,12239,164.99981410892826,0
TXN_108689,983,Free,0.0,10074,192.27084379760493,0
TXN_108690,852,Free,0.0,4730,186.39624799654294,0
TXN_108691,880,Premium,29.99,7933,80.8277714500963,0
TXN_108692,100,Free,0.0,13423,115.18878058240485,0
TXN_108693,645,Premium,29.99,10268,178.055720704759,0
TXN_108694,545,Free,,10372,91.633791414078,0
TXN_108695,178,Unknown,499.0,10534,120.69386302011704,0
TXN_108696,335,Premium,29.99,10222,118.31836470604404,0
TXN_108697,433,Free,499.0,9238,117.93366123856634,0
TXN_108698,988,Premium,0.0,14844,135.51616948495337,0
TXN_108699,448,Premium,29.99,5731,119.14109458803951,0
TXN_108700,197,Free,0.0,15295,93.05280923915635,0
TXN_108701,181,Free,0.0,12560,139.83203305423493,0
TXN_108702,601,Free,0.0,10938,114.89898715330007,0
TXN_108703,576,Enterprise,499.0,8393,176.0711284741787,0
TXN_108704,1026,Premium,499.0,11377,113.73548726044677,0
TXN_108705,803,Free,29.99,6986,147.36979687077027,0
TXN_108706,864,Free,0.0,7165,110.06339036911768,0
TXN_108707,1020,Free,0.0,7114,34.61643453501401,0
TXN_108708,649,Premium,499.0,11513,146.9005296589588,1
TXN_108709,113,Premium,29.99,10251,198.5400392855276,0
TXN_108710,491,Unknown,29.99,8920,126.96879696652545,0
TXN_108711,446,Free,499.0,7058,148.34507977850998,0
TXN_108712,409,Free,29.99,8041,127.73644270602917,0
TXN_108713,485,Free,29.99,12139,119.8665394186185,0
TXN_108714,308,Enterprise,0.0,12990,187.7514123431053,0
TXN_108715,456,Free,0.0,19797,154.24919444146576,0
TXN_108716,700,Free,29.99,13659,108.93502993041923,0
TXN_108717,667,Premium,0.0,8623,82.11835687871329,0
TXN_108718,193,Free,29.99,8696,204.06928453641632,0
TXN_108719,192,Free,0.0,7636,128.62560905949755,0
TXN_108720,439,Premium,0.0,10919,161.20774782768484,0
TXN_108721,696,Free,29.99,8776,70.29105415942098,0
TXN_108722,544,Free,0.0,7323,20.510195318390558,0
TXN_108723,856,Free,499.0,8011,78.70992886852052,0
TXN_108724,121,Free,0.0,8156,148.47279679070067,0
TXN_108725,390,Free,29.99,13445,93.6124959664408,0
TXN_108726,584,Enterprise,0.0,10902,69.00762626544437,0
TXN_108727,883,Free,0.0,3253,120.8442650353472,0
TXN_108728,405,Premium,0.0,9451,117.6502937672464,0
TXN_108729,733,Free,499.0,8159,162.83254930205308,0
TXN_108730,227,Free,0.0,7338,114.36897848601389,0
TXN_108731,724,Free,499.0,8011,180.5015420046831,0
TXN_108732,1038,Free,0.0,9211,163.45389942565689,0
TXN_108733,372,Free,0.0,9544,81.8924274695417,0
TXN_108734,947,Free,499.0,12006,199.7861116474285,0
TXN_108735,541,Premium,29.99,10386,188.42175032039566,0
TXN_108736,602,Free,29.99,9548,115.71728542378366,0
TXN_108737,229,Unknown,0.0,8044,169.0152317645768,0
TXN_108738,231,Free,0.0,9014,207.98471878821584,0
TXN_108739,696,Free,29.99,6860,153.42738694239037,0
TXN_108740,1034,Free,499.0,8472,123.14678900651603,0
TXN_108741,581,Free,0.0,9912,122.12793748097936,0
TXN_108742,961,Premium,499.0,10828,71.49734186143262,0
TXN_108743,489,Premium,0.0,6379,169.10875992731096,0
TXN_108744,692,Free,29.99,4480,150.65957857842503,0
TXN_108745,424,Free,0.0,8622,102.73652142419132,0
TXN_108746,168,Premium,0.0,12355,64.71461505569754,0
TXN_108747,759,Free,0.0,8916,56.99530339216875,0
TXN_108748,547,Free,0.0,14637,89.58625129008988,0
TXN_108749,627,Free,,11769,122.53580739590029,0
TXN_108750,918,Free,29.99,7455,152.64693078752578,0
TXN_108751,716,Free,29.99,13857,175.35102212107853,0
TXN_108752,264,Enterprise,0.0,9129,154.81292783963875,0
TXN_108753,587,Premium,499.0,8065,176.14935602977442,0
TXN_108754,812,Premium,29.99,11915,127.38534234114282,0
TXN_108755,808,Free,499.0,15641,118.41655249813152,0
TXN_108756,525,Premium,0.0,12225,127.10321049119061,0
TXN_108757,796,Premium,0.0,10622,58.08617900169717,0
TXN_108758,933,Premium,,12507,168.61116914585457,0
TXN_108759,364,Free,0.0,10736,92.75886210536228,0
TXN_108760,974,Unknown,499.0,14258,98.4265334617415,0
TXN_108761,711,Free,0.0,12899,106.92823134117269,0
TXN_108762,441,Enterprise,29.99,9971,199.29438396121398,0
TXN_108763,931,Free,499.0,14748,82.62512003482486,1
TXN_108764,825,Free,29.99,12161,123.58350556058213,0
TXN_108765,377,Free,29.99,6972,117.89546761959916,0
TXN_108766,773,Premium,0.0,7859,104.40834555910075,0
TXN_108767,538,Free,0.0,6266,151.26520772425118,0
TXN_108768,256,Enterprise,0.0,7427,57.37308719014155,0
TXN_108769,521,Enterprise,29.99,6548,178.26764588730836,0
TXN_108770,350,Premium,499.0,4943,122.06707194636968,0
TXN_108771,977,Premium,0.0,12065,126.08050708641916,0
TXN_108772,708,Premium,29.99,6995,175.43749523454915,0
TXN_108773,629,Premium,499.0,11979,169.6962912269401,0
TXN_108774,426,Free,0.0,10460,95.74666712822781,0
TXN_108775,994,Premium,499.0,9301,34.75612292790717,0
TXN_108776,196,Enterprise,,9654,121.90885496638872,0
TXN_108777,612,Free,0.0,12404,113.85096332940668,0
TXN_108778,315,Enterprise,0.0,13152,93.72843696777687,0
TXN_108779,231,Free,0.0,13415,134.71253752129658,0
TXN_108780,359,Free,499.0,10703,141.29755395576117,0
TXN_108781,224,Free,0.0,11905,108.37183599757475,0
TXN_108782,181,Free,29.99,13449,132.71719334851844,0
TXN_108783,382,Enterprise,0.0,9978,171.15253341471558,1
TXN_108784,782,Enterprise,499.0,9357,195.4686905458489,0
TXN_108785,158,Premium,499.0,6242,88.33054465066408,0
TXN_108786,643,Unknown,,8115,169.64408192695578,0
TXN_108787,260,Free,0.0,8345,105.8287801343591,0
TXN_108788,383,Free,0.0,10754,79.3529390962918,0
TXN_108789,205,Premium,0.0,7166,150.40434282296647,0
TXN_108790,204,Enterprise,0.0,11968,81.06758979288097,0
TXN_108791,538,Free,29.99,6109,50.32305984624476,0
TXN_108792,327,Unknown,,10964,109.41233940870615,0
TXN_108793,799,Premium,499.0,8690,95.26848244615536,0
TXN_108794,681,Unknown,0.0,8278,129.0674237040184,0
TXN_108795,417,Free,499.0,13806,126.67846818773702,0
TXN_108796,563,Free,0.0,10731,155.6326364177104,0
TXN_108797,901,Premium,0.0,7720,46.7930943185431,1
TXN_108798,698,Premium,499.0,12548,108.6171006781531,0
TXN_108799,981,Free,,6111,40.035098781730696,0
TXN_108800,973,Enterprise,0.0,7255,137.99457385547421,0
TXN_108801,571,Enterprise,499.0,22857,160.42790761634726,0
TXN_108802,155,Free,499.0,11751,109.02567035411585,0
TXN_108803,724,Free,0.0,11958,95.2757176856764,1
TXN_108804,112,Free,0.0,12289,70.23833598705022,0
TXN_108805,539,Free,29.99,11163,177.4456915023238,0
TXN_108806,117,Premium,499.0,9752,159.8284657356166,0
TXN_108807,793,Free,0.0,18003,154.3489176253234,0
TXN_108808,212,Premium,0.0,7234,153.16246468541465,0
TXN_108809,328,Premium,29.99,9405,-999.0,0
TXN_108810,270,Free,29.99,11538,213.32980135052873,0
TXN_108811,394,Premium,29.99,14997,-999.0,0
TXN_108812,288,Free,0.0,9663,97.59494543501559,0
TXN_108813,525,Free,499.0,8580,47.32238309173394,0
TXN_108814,178,Premium,29.99,7963,7.346101391679042,0
TXN_108815,757,Unknown,499.0,11693,106.04158503973824,0
TXN_108816,1018,Free,499.0,7201,147.3215958998996,0
TXN_108817,281,Free,499.0,11985,162.860921695498,0
TXN_108818,598,Free,,16209,-999.0,0
TXN_108819,897,Free,,8331,71.85126900054618,0
TXN_108820,861,Free,29.99,13657,59.21269175041401,0
TXN_108821,965,Premium,29.99,13200,119.33373226450111,1
TXN_108822,925,Free,29.99,13405,126.73026694922267,0
TXN_108823,807,Unknown,29.99,6768,11.620250059382187,0
TXN_108824,934,Free,0.0,7859,120.76409510550192,0
TXN_108825,170,Enterprise,0.0,9084,161.13546399999848,0
TXN_108826,347,Enterprise,0.0,7867,126.6261996938274,0
TXN_108827,245,Premium,0.0,8603,120.02652045304265,0
TXN_108828,717,Free,0.0,8439,132.21087305654396,0
TXN_108829,874,Premium,499.0,6912,141.98812853823117,0
TXN_108830,395,Premium,29.99,9502,89.62414333505102,0
TXN_108831,681,Enterprise,0.0,8486,186.84226539627804,0
TXN_108832,569,Premium,29.99,5303,145.33997257116425,0
TXN_108833,605,Free,0.0,11775,121.77723314227983,0
TXN_108834,292,Enterprise,499.0,8317,123.90095232582075,0
TXN_108835,167,Unknown,0.0,12570,102.9723703009642,0
TXN_108836,593,Premium,0.0,12519,-999.0,0
TXN_108837,916,Enterprise,499.0,10113,179.35365962263623,0
TXN_108838,151,Premium,29.99,12223,122.07873113924005,0
TXN_108839,981,Premium,499.0,7940,144.86885159048154,0
TXN_108840,462,Premium,0.0,11544,217.42237234534284,0
TXN_108841,896,Premium,0.0,8966,142.4658487309371,0
TXN_108842,1016,Free,29.99,6965,59.09038498946565,0
TXN_108843,573,Premium,0.0,8156,151.66516719621697,0
TXN_108844,945,Premium,0.0,12917,46.689021790667596,0
TXN_108845,620,Free,0.0,6445,77.63829840437748,0
TXN_108846,862,Free,499.0,7667,116.1592301086572,0
TXN_108847,530,Premium,29.99,8953,131.1458966325951,0
TXN_108848,943,Premium,0.0,4277,168.95349486323335,0
TXN_108849,397,Free,0.0,10663,210.79596791207658,0
TXN_108850,534,Enterprise,499.0,12509,128.96449157816804,0
TXN_108851,795,Enterprise,0.0,10473,133.98403617592896,0
TXN_108852,790,Free,29.99,16444,150.69061126285644,0
TXN_108853,297,Free,29.99,999999,83.41472907037907,0
TXN_108854,227,Enterprise,29.99,9188,81.21180806793166,0
TXN_108855,631,Enterprise,0.0,9962,97.71808755489505,0
TXN_108856,510,Free,499.0,17711,116.09057172311522,0
