CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Class,Customer_Segment
16810.0,192,1,309.54,1,2,2,122,Lost
16811.0,5,2,547.07,5,3,3,533,Loyal Customers
16812.0,361,1,479.35,1,2,2,122,Lost
16813.0,8,10,1692.98,5,5,4,554,Champions
16814.0,14,21,6509.1,4,5,5,455,Champions
16816.0,103,4,417.06,2,4,2,242,At Risk / Churning
16817.0,3,9,1604.75,5,5,4,554,Champions
16818.0,11,11,3349.57,5,5,5,555,Champions
16820.0,96,1,497.61,2,2,3,223,Lost
16823.0,227,1,358.38,1,2,2,122,Lost
16824.0,16,2,460.64,4,3,2,432,Loyal Customers
16825.0,39,2,775.1800000000001,3,3,3,333,Loyal Customers
16826.0,51,1,341.7,3,2,2,322,Needs Attention
16828.0,93,2,128.5,2,3,1,231,At Risk / Churning
16829.0,157,1,197.22,2,2,1,221,Lost
16830.0,39,1,325.91,3,2,2,322,Needs Attention
16832.0,184,3,199.15,1,4,1,141,At Risk / Churning
16833.0,1,4,1106.53,5,4,4,544,Champions
16834.0,228,1,413.46,1,2,2,122,Lost
16835.0,128,2,180.85,2,3,1,231,At Risk / Churning
16836.0,40,2,251.87,3,3,2,332,Loyal Customers
16837.0,31,11,3170.98,4,5,5,455,Champions
16838.0,197,2,588.85,1,3,3,133,At Risk / Churning
16839.0,9,34,16594.35,5,5,5,555,Champions
16841.0,37,6,1869.82,3,5,4,354,Loyal Customers
16842.0,101,3,1264.19,2,4,4,244,At Risk / Churning
16843.0,43,16,10196.57,3,5,5,355,Loyal Customers
16846.0,50,1,214.32,3,2,1,321,Needs Attention
16847.0,43,1,193.44,3,2,1,321,Needs Attention
16848.0,53,1,281.42,3,2,2,322,Needs Attention
16849.0,187,1,124.57,1,2,1,121,Lost
16850.0,334,1,332.41,1,2,2,122,Lost
16851.0,4,3,342.45,5,4,2,542,Champions
16852.0,10,2,144.91000000000003,5,3,1,531,Loyal Customers
16855.0,24,2,328.4,4,3,2,432,Loyal Customers
16856.0,15,1,35.400000000000006,4,2,1,421,New/Promising
16858.0,369,1,375.69000000000005,1,2,2,122,Lost
16859.0,145,2,747.81,2,3,3,233,At Risk / Churning
16861.0,60,2,173.76,3,3,1,331,Loyal Customers
16863.0,31,2,502.8,4,3,3,433,Loyal Customers
16866.0,141,3,207.73999999999998,2,4,1,241,At Risk / Churning
16869.0,23,4,825.42,4,4,3,443,Champions
16871.0,22,6,2812.34,4,5,5,455,Champions
16872.0,77,3,680.02,2,4,3,243,At Risk / Churning
16873.0,5,6,7123.62,5,5,5,555,Champions
16875.0,67,5,2095.53,3,4,5,345,Loyal Customers
16877.0,12,6,853.72,5,5,3,553,Champions
16878.0,84,1,13.3,2,2,1,221,Lost
16880.0,31,7,1519.08,4,5,4,454,Champions
16881.0,67,1,432.0,3,2,2,322,Needs Attention
16882.0,67,3,705.12,3,4,3,343,Loyal Customers
16883.0,187,2,276.73,1,3,2,132,At Risk / Churning
16884.0,38,2,429.84000000000003,3,3,2,332,Loyal Customers
16885.0,15,3,471.51,4,4,2,442,Champions
16887.0,35,1,194.88,3,2,1,321,Needs Attention
16889.0,195,3,1578.67,1,4,4,144,At Risk / Churning
16891.0,2,5,809.7,5,4,3,543,Champions
16892.0,1,5,525.54,5,4,3,543,Champions
16893.0,367,1,145.93,1,2,1,121,Lost
16895.0,65,1,219.14,3,2,1,321,Needs Attention
16897.0,299,2,289.78,1,3,2,132,At Risk / Churning
16898.0,26,3,508.81,4,4,3,443,Champions
16899.0,8,6,1281.56,5,5,4,554,Champions
16900.0,17,3,887.11,4,4,3,443,Champions
16902.0,116,1,1706.88,2,2,4,224,Lost
16903.0,29,1,373.24,4,2,2,422,New/Promising
16904.0,4,16,3754.27,5,5,5,555,Champions
16905.0,5,7,3102.43,5,5,5,555,Champions
16906.0,82,4,579.77,2,4,3,243,At Risk / Churning
16907.0,29,5,981.65,4,4,4,444,Champions
16909.0,72,1,379.14,3,2,2,322,Needs Attention
16910.0,4,8,1510.06,5,5,4,554,Champions
16912.0,29,11,2575.38,4,5,5,455,Champions
16913.0,290,1,113.44,1,2,1,121,Lost
16914.0,36,1,208.46,3,2,1,321,Needs Attention
16915.0,9,6,621.6800000000001,5,5,3,553,Champions
16916.0,24,2,576.26,4,3,3,433,Loyal Customers
16917.0,277,1,391.52,1,2,2,122,Lost
16918.0,50,6,1068.82,3,5,4,354,Loyal Customers
16919.0,156,11,2596.45,2,5,5,255,At Risk / Churning
16921.0,61,1,169.79,3,2,1,321,Needs Attention
16923.0,12,19,7247.61,5,5,5,555,Champions
16924.0,21,3,846.75,4,4,3,443,Champions
16926.0,371,1,230.25,1,2,1,121,Lost
16927.0,116,3,543.05,2,4,3,243,At Risk / Churning
16928.0,80,17,2847.6,2,5,5,255,At Risk / Churning
16929.0,4,7,1295.39,5,5,4,554,Champions
16930.0,26,3,380.55,4,4,2,442,Champions
16931.0,5,21,4604.22,5,5,5,555,Champions
16932.0,53,1,161.94,3,2,1,321,Needs Attention
16933.0,1,2,563.23,5,3,3,533,Loyal Customers
16934.0,55,2,950.9300000000001,3,3,4,334,Loyal Customers
16936.0,26,1,262.68,4,2,2,422,New/Promising
16938.0,9,4,2736.38,5,4,5,545,Champions
16940.0,52,3,3049.88,3,4,5,345,Loyal Customers
16942.0,13,9,1920.59,5,5,4,554,Champions
16943.0,212,3,816.73,1,4,3,143,At Risk / Churning
16945.0,22,19,4345.5,4,5,5,455,Champions
16947.0,236,1,406.48,1,2,2,122,Lost
16948.0,139,3,435.02,2,4,2,242,At Risk / Churning
16949.0,4,6,1286.27,5,5,4,554,Champions
16950.0,57,3,1178.56,3,4,4,344,Loyal Customers
16951.0,135,3,1277.75,2,4,4,244,At Risk / Churning
16952.0,109,2,167.61,2,3,1,231,At Risk / Churning
16953.0,30,1,20.8,4,2,1,421,New/Promising
16954.0,1,9,2085.08,5,5,5,555,Champions
16955.0,185,4,518.67,1,4,3,143,At Risk / Churning
16956.0,18,1,308.74,4,2,2,422,New/Promising
16957.0,239,2,416.64,1,3,2,132,At Risk / Churning
16959.0,87,1,117.35000000000001,2,2,1,221,Lost
16960.0,39,3,507.05,3,4,3,343,Loyal Customers
16961.0,116,1,234.17,2,2,1,221,Lost
16963.0,187,1,110.55000000000001,1,2,1,121,Lost
16965.0,227,1,201.19,1,2,1,121,Lost
16966.0,8,7,2154.97,5,5,5,555,Champions
16967.0,189,1,319.02,1,2,2,122,Lost
16968.0,4,2,439.43,5,3,2,532,Loyal Customers
16969.0,39,3,650.41,3,4,3,343,Loyal Customers
16971.0,38,1,357.21,3,2,2,322,Needs Attention
16976.0,267,1,251.51999999999998,1,2,2,122,Lost
16978.0,78,1,344.33,2,2,2,222,Lost
16979.0,4,6,1852.0,5,5,4,554,Champions
16980.0,255,2,1078.96,1,3,4,134,At Risk / Churning
16982.0,61,1,384.06,3,2,2,322,Needs Attention
16983.0,13,7,1931.25,5,5,4,554,Champions
16984.0,88,2,4481.35,2,3,5,235,At Risk / Churning
16985.0,17,10,5464.12,4,5,5,455,Champions
16986.0,30,2,1873.2,4,3,4,434,Loyal Customers
16987.0,3,7,1625.05,5,5,4,554,Champions
16988.0,5,1,126.12,5,2,1,521,New/Promising
16989.0,7,6,1133.25,5,5,4,554,Champions
16990.0,219,1,179.0,1,2,1,121,Lost
16992.0,11,5,1614.31,5,4,4,544,Champions
16996.0,30,6,1456.96,4,5,4,454,Champions
16997.0,288,3,702.0,1,4,3,143,At Risk / Churning
16998.0,150,4,295.0,2,4,2,242,At Risk / Churning
16999.0,23,2,484.82,4,3,2,432,Loyal Customers
17001.0,1,11,3989.57,5,5,5,555,Champions
17002.0,86,3,1493.73,2,4,4,244,At Risk / Churning
17004.0,46,2,1412.94,3,3,4,334,Loyal Customers
17006.0,5,4,781.78,5,4,3,543,Champions
17007.0,51,6,889.9300000000001,3,5,3,353,Loyal Customers
17010.0,18,1,195.36,4,2,1,421,New/Promising
17011.0,30,1,270.9,4,2,2,422,New/Promising
17014.0,8,3,586.33,5,4,3,543,Champions
17015.0,29,3,1842.56,4,4,4,444,Champions
17017.0,3,20,8694.26,5,5,5,555,Champions
17018.0,41,2,920.1,3,3,3,333,Loyal Customers
17019.0,11,4,1272.61,5,4,4,544,Champions
17022.0,31,1,71.0,4,2,1,421,New/Promising
17024.0,45,3,95.85,3,4,1,341,Loyal Customers
17025.0,61,3,357.77,3,4,2,342,Loyal Customers
17026.0,185,2,154.82999999999998,1,3,1,131,At Risk / Churning
17027.0,79,6,890.29,2,5,3,253,At Risk / Churning
17029.0,111,2,716.0,2,3,3,233,At Risk / Churning
17030.0,64,1,146.87,3,2,1,321,Needs Attention
17031.0,12,2,380.35,5,3,2,532,Loyal Customers
17033.0,86,3,1030.14,2,4,4,244,At Risk / Churning
17034.0,16,3,745.52,4,4,3,443,Champions
17035.0,246,2,433.53000000000003,1,3,2,132,At Risk / Churning
17037.0,88,1,1267.32,2,2,4,224,Lost
17038.0,30,1,112.4,4,2,1,421,New/Promising
17040.0,138,1,449.73,2,2,2,222,Lost
17041.0,27,3,1081.57,4,4,4,444,Champions
17042.0,3,5,1044.3799999999999,5,4,4,544,Champions
17043.0,32,4,1735.18,4,4,4,444,Champions
17044.0,25,1,948.48,4,2,4,424,New/Promising
17045.0,113,3,339.44,2,4,2,242,At Risk / Churning
17046.0,157,1,642.02,2,2,3,223,Lost
17047.0,85,3,1100.9,2,4,4,244,At Risk / Churning
17048.0,118,3,925.35,2,4,3,243,At Risk / Churning
17049.0,3,9,5659.9800000000005,5,5,5,555,Champions
17050.0,96,6,3228.84,2,5,5,255,At Risk / Churning
17051.0,194,1,247.14000000000001,1,2,1,121,Lost
17052.0,28,1,413.75,4,2,2,422,New/Promising
17053.0,131,1,498.48,2,2,3,223,Lost
17054.0,28,5,1356.33,4,4,4,444,Champions
17058.0,82,3,1179.89,2,4,4,244,At Risk / Churning
17059.0,30,5,3095.04,4,4,5,445,Champions
17060.0,266,1,234.24,1,2,1,121,Lost
17061.0,74,11,5232.2300000000005,2,5,5,255,At Risk / Churning
17062.0,314,4,538.37,1,4,3,143,At Risk / Churning
17063.0,21,7,1461.14,4,5,4,454,Champions
17064.0,59,3,859.35,3,4,3,343,Loyal Customers
17068.0,12,21,4552.14,5,5,5,555,Champions
17069.0,28,9,2709.7000000000003,4,5,5,455,Champions
17070.0,114,1,312.14,2,2,2,222,Lost
17071.0,28,9,2429.03,4,5,5,455,Champions
17073.0,18,4,1446.09,4,4,4,444,Champions
17075.0,18,4,834.12,4,4,3,443,Champions
17076.0,36,3,841.0799999999999,3,4,3,343,Loyal Customers
17078.0,36,2,378.2,3,3,2,332,Loyal Customers
17079.0,78,1,118.80000000000001,2,2,1,221,Lost
17080.0,22,2,287.62,4,3,2,432,Loyal Customers
17081.0,25,2,290.16,4,3,2,432,Loyal Customers
17082.0,33,2,2003.85,4,3,4,434,Loyal Customers
17083.0,109,3,1405.78,2,4,4,244,At Risk / Churning
17084.0,35,2,2949.75,3,3,5,335,Loyal Customers
17085.0,123,5,1566.65,2,4,4,244,At Risk / Churning
17086.0,7,6,2050.08,5,5,4,554,Champions
17088.0,28,4,1991.01,4,4,4,444,Champions
17090.0,4,7,2043.95,5,5,4,554,Champions
17091.0,3,9,3827.76,5,5,5,555,Champions
17092.0,50,4,1777.78,3,4,4,344,Loyal Customers
17094.0,322,1,302.0,1,2,2,122,Lost
17095.0,23,3,1324.16,4,4,4,444,Champions
17096.0,15,4,1022.13,4,4,4,444,Champions
17097.0,2,8,954.42,5,5,4,554,Champions
17100.0,18,2,971.74,4,3,4,434,Loyal Customers
17101.0,10,4,1621.73,5,4,4,544,Champions
17102.0,262,1,25.5,1,2,1,121,Lost
17105.0,159,2,665.78,2,3,3,233,At Risk / Churning
17107.0,33,6,10815.43,4,5,5,455,Champions
17109.0,29,6,885.04,4,5,3,453,Champions
17110.0,165,1,163.29999999999998,2,2,1,221,Lost
17111.0,47,1,248.61,3,2,1,321,Needs Attention
17114.0,6,8,808.62,5,5,3,553,Champions
17115.0,8,3,837.5,5,4,3,543,Champions
17117.0,288,1,116.19999999999999,1,2,1,121,Lost
17118.0,318,1,157.02,1,2,1,121,Lost
17119.0,3,2,606.91,5,3,3,533,Loyal Customers
17120.0,233,1,307.46,1,2,2,122,Lost
17122.0,119,1,138.32,2,2,1,221,Lost
17123.0,162,1,345.29999999999995,2,2,2,222,Lost
17124.0,185,1,298.89,1,2,2,122,Lost
17125.0,50,1,259.35,3,2,2,322,Needs Attention
17126.0,152,5,1004.75,2,4,4,244,At Risk / Churning
17128.0,335,1,157.09,1,2,1,121,Lost
17131.0,5,5,2463.17,5,4,5,545,Champions
17133.0,16,7,4892.240000000001,4,5,5,455,Champions
17134.0,107,2,425.0,2,3,2,232,At Risk / Churning
17135.0,16,7,1139.73,4,5,4,454,Champions
17138.0,276,1,380.5,1,2,2,122,Lost
17139.0,16,12,10668.47,4,5,5,455,Champions
17140.0,247,1,465.32,1,2,2,122,Lost
17142.0,239,1,579.0,1,2,3,123,Lost
17144.0,1,2,984.57,5,3,4,534,Loyal Customers
17146.0,106,3,749.78,2,4,3,243,At Risk / Churning
17147.0,23,4,1714.59,4,4,4,444,Champions
17148.0,52,1,124.88,3,2,1,321,Needs Attention
17152.0,195,3,1689.5,1,4,4,144,At Risk / Churning
17153.0,24,1,213.78,4,2,1,421,New/Promising
17154.0,75,1,329.34,2,2,2,222,Lost
17155.0,18,2,251.70000000000002,4,3,2,432,Loyal Customers
17157.0,8,2,319.0,5,3,2,532,Loyal Customers
17158.0,32,3,1266.97,4,4,4,444,Champions
17159.0,22,3,1538.88,4,4,4,444,Champions
17160.0,31,6,3518.03,4,5,5,455,Champions
17162.0,29,10,1715.46,4,5,4,454,Champions
17163.0,22,2,293.1,4,3,2,432,Loyal Customers
17164.0,33,7,2467.35,4,5,5,455,Champions
17165.0,284,1,158.68,1,2,1,121,Lost
17166.0,39,2,206.34,3,3,1,331,Loyal Customers
17169.0,58,2,835.78,3,3,3,333,Loyal Customers
17171.0,289,1,224.91,1,2,1,121,Lost
17172.0,79,1,317.76,2,2,2,222,Lost
17173.0,5,8,3766.6,5,5,5,555,Champions
17174.0,218,1,59.9,1,2,1,121,Lost
17175.0,44,4,1443.69,3,4,4,344,Loyal Customers
17176.0,202,1,306.13,1,2,2,122,Lost
17179.0,178,3,711.79,2,4,3,243,At Risk / Churning
17180.0,56,4,796.03,3,4,3,343,Loyal Customers
17181.0,57,2,239.92000000000002,3,3,1,331,Loyal Customers
17183.0,8,6,3347.31,5,5,5,555,Champions
17186.0,47,2,144.0,3,3,1,331,Loyal Customers
17187.0,227,1,203.95,1,2,1,121,Lost
17188.0,11,7,2474.23,5,5,5,555,Champions
17189.0,106,2,384.40000000000003,2,3,2,232,At Risk / Churning
17190.0,59,2,444.74,3,3,2,332,Loyal Customers
17191.0,28,7,2095.13,4,5,5,455,Champions
17193.0,36,7,1699.3000000000002,3,5,4,354,Loyal Customers
17194.0,274,2,262.62,1,3,2,132,At Risk / Churning
17197.0,30,1,1013.01,4,2,4,424,New/Promising
17198.0,24,3,692.22,4,4,3,443,Champions
17201.0,54,1,342.63,3,2,2,322,Needs Attention
17203.0,36,6,3563.85,3,5,5,355,Loyal Customers
17204.0,175,4,1564.56,2,4,4,244,At Risk / Churning
17205.0,54,1,384.08,3,2,2,322,Needs Attention
17206.0,53,1,204.24,3,2,1,321,Needs Attention
17211.0,27,8,2317.2200000000003,4,5,5,455,Champions
17212.0,253,1,226.85,1,2,1,121,Lost
17213.0,40,7,2781.23,3,5,5,355,Loyal Customers
17214.0,60,6,1069.1200000000001,3,5,4,354,Loyal Customers
17217.0,234,1,113.5,1,2,1,121,Lost
17218.0,4,10,1960.72,5,5,4,554,Champions
17219.0,32,1,114.23,4,2,1,421,New/Promising
17220.0,24,14,3198.25,4,5,5,455,Champions
17221.0,7,2,335.13,5,3,2,532,Loyal Customers
17222.0,65,1,354.15,3,2,2,322,Needs Attention
17223.0,310,2,426.79,1,3,2,132,At Risk / Churning
17226.0,309,1,393.49,1,2,2,122,Lost
17227.0,19,6,939.32,4,5,3,453,Champions
17228.0,16,8,1906.09,4,5,4,454,Champions
17229.0,96,2,318.76,2,3,2,232,At Risk / Churning
17230.0,264,8,3638.41,1,5,5,155,At Risk / Churning
17231.0,12,10,3174.32,5,5,5,555,Champions
17232.0,3,2,421.52,5,3,2,532,Loyal Customers
17233.0,35,1,190.88,3,2,1,321,Needs Attention
17234.0,183,1,149.89000000000001,1,2,1,121,Lost
17235.0,25,2,550.06,4,3,3,433,Loyal Customers
17236.0,13,6,916.13,5,5,3,553,Champions
17237.0,11,2,314.69,5,3,2,532,Loyal Customers
17238.0,3,17,3744.65,5,5,5,555,Champions
17239.0,313,1,382.5,1,2,2,122,Lost
17242.0,108,2,1135.04,2,3,4,234,At Risk / Churning
17243.0,1,26,8676.85,5,5,5,555,Champions
17244.0,53,1,954.9,3,2,4,324,Needs Attention
17245.0,205,1,171.45,1,2,1,121,Lost
17247.0,15,1,282.19,4,2,2,422,New/Promising
17248.0,120,1,318.65,2,2,2,222,Lost
17250.0,4,2,384.52,5,3,2,532,Loyal Customers
17251.0,363,1,283.28000000000003,1,2,2,122,Lost
17252.0,117,2,353.86,2,3,2,232,At Risk / Churning
17253.0,18,1,178.26,4,2,1,421,New/Promising
17254.0,5,2,272.44,5,3,2,532,Loyal Customers
17255.0,41,2,298.41,3,3,2,332,Loyal Customers
17256.0,107,2,240.0,2,3,1,231,At Risk / Churning
17259.0,148,2,603.37,2,3,3,233,At Risk / Churning
17262.0,52,5,1253.3600000000001,3,4,4,344,Loyal Customers
17263.0,208,1,63.440000000000005,1,2,1,121,Lost
17265.0,139,2,562.9,2,3,3,233,At Risk / Churning
17266.0,2,3,310.64,5,4,2,542,Champions
17267.0,127,2,317.62,2,3,2,232,At Risk / Churning
17268.0,108,4,763.64,2,4,3,243,At Risk / Churning
17272.0,42,4,2148.63,3,4,5,345,Loyal Customers
17274.0,35,1,111.97999999999999,3,2,1,321,Needs Attention
17277.0,228,2,1065.3500000000001,1,3,4,134,At Risk / Churning
17278.0,241,1,246.04,1,2,1,121,Lost
17279.0,58,1,187.82999999999998,3,2,1,321,Needs Attention
17282.0,130,3,1703.41,2,4,4,244,At Risk / Churning
17284.0,60,6,1652.58,3,5,4,354,Loyal Customers
17286.0,22,1,153.92,4,2,1,421,New/Promising
17287.0,26,7,1064.11,4,5,4,454,Champions
17288.0,9,7,1419.73,5,5,4,554,Champions
17289.0,32,3,944.41,4,4,4,444,Champions
17290.0,4,2,525.24,5,3,3,533,Loyal Customers
17291.0,308,1,550.8000000000001,1,2,3,123,Lost
17293.0,8,9,1875.1100000000001,5,5,4,554,Champions
17295.0,29,3,556.95,4,4,3,443,Champions
17297.0,17,1,131.78,4,2,1,421,New/Promising
17298.0,101,2,498.42,2,3,3,233,At Risk / Churning
17299.0,12,4,669.11,5,4,3,543,Champions
17301.0,21,1,197.63,4,2,1,421,New/Promising
17302.0,15,5,1135.63,4,4,4,444,Champions
17303.0,361,1,250.04,1,2,1,121,Lost
17306.0,11,19,8631.31,5,5,5,555,Champions
17309.0,95,1,82.75,2,2,1,221,Lost
17311.0,78,2,1384.85,2,3,4,234,At Risk / Churning
17312.0,139,3,644.3,2,4,3,243,At Risk / Churning
17313.0,31,1,2328.84,4,2,5,425,New/Promising
17314.0,25,8,2527.92,4,5,5,455,Champions
17315.0,2,38,6292.26,5,5,5,555,Champions
17317.0,46,3,2600.34,3,4,5,345,Loyal Customers
17320.0,100,3,1200.6200000000001,2,4,4,244,At Risk / Churning
17321.0,8,2,700.86,5,3,3,533,Loyal Customers
17323.0,15,7,921.07,4,5,3,453,Champions
17324.0,18,4,990.23,4,4,4,444,Champions
17325.0,280,1,96.8,1,2,1,121,Lost
17329.0,14,2,523.11,4,3,3,433,Loyal Customers
17330.0,23,2,363.9,4,3,2,432,Loyal Customers
17331.0,124,1,175.2,2,2,1,221,Lost
17333.0,86,1,494.25,2,2,3,223,Lost
17334.0,302,2,307.02,1,3,2,132,At Risk / Churning
17337.0,151,4,2027.8700000000001,2,4,4,244,At Risk / Churning
17338.0,17,8,6643.93,4,5,5,455,Champions
17339.0,94,2,243.36,2,3,1,231,At Risk / Churning
17340.0,30,11,12353.29,4,5,5,455,Champions
17341.0,157,3,781.36,2,4,3,243,At Risk / Churning
17343.0,355,1,193.64,1,2,1,121,Lost
17344.0,46,1,160.57,3,2,1,321,Needs Attention
17345.0,15,4,537.74,4,4,3,443,Champions
17346.0,4,15,2676.56,5,5,5,555,Champions
17347.0,86,1,228.96,2,2,1,221,Lost
17348.0,15,5,1159.52,4,4,4,444,Champions
17349.0,179,1,110.75,2,2,1,221,Lost
17350.0,8,4,1286.07,5,4,4,544,Champions
17351.0,36,3,587.15,3,4,3,343,Loyal Customers
17353.0,129,2,1740.0,2,3,4,234,At Risk / Churning
17354.0,51,1,1393.06,3,2,4,324,Needs Attention
17356.0,312,1,178.22,1,2,1,121,Lost
17357.0,24,2,388.14,4,3,2,432,Loyal Customers
17358.0,303,2,365.85,1,3,2,132,At Risk / Churning
17359.0,11,1,127.86,5,2,1,521,New/Promising
17360.0,17,3,585.79,4,4,3,443,Champions
17361.0,49,3,488.2,3,4,2,342,Loyal Customers
17362.0,239,2,312.23,1,3,2,132,At Risk / Churning
17364.0,1,11,4481.18,5,5,5,555,Champions
17365.0,13,8,4801.56,5,5,5,555,Champions
17367.0,238,1,168.4,1,2,1,121,Lost
17368.0,23,8,1912.67,4,5,4,454,Champions
17370.0,73,4,446.18,2,4,2,242,At Risk / Churning
17371.0,17,3,423.89,4,4,2,442,Champions
17372.0,41,8,1342.68,3,5,4,354,Loyal Customers
17373.0,40,4,646.92,3,4,3,343,Loyal Customers
17374.0,219,2,495.77,1,3,3,133,At Risk / Churning
17375.0,199,3,400.1,1,4,2,142,At Risk / Churning
17376.0,71,2,203.2,3,3,1,331,Loyal Customers
17377.0,24,20,4100.92,4,5,5,455,Champions
17379.0,11,1,404.66,5,2,2,522,New/Promising
17381.0,9,29,20275.61,5,5,5,555,Champions
17382.0,65,1,65.4,3,2,1,321,Needs Attention
17383.0,4,1,199.29,5,2,1,521,New/Promising
17384.0,19,2,336.4,4,3,2,432,Loyal Customers
17385.0,15,1,261.11,4,2,2,422,New/Promising
17386.0,8,6,2686.42,5,5,5,555,Champions
17387.0,20,2,784.11,4,3,3,433,Loyal Customers
17388.0,78,4,1259.56,2,4,4,244,At Risk / Churning
17389.0,1,34,31833.68,5,5,5,555,Champions
17391.0,164,2,508.8,2,3,3,233,At Risk / Churning
17392.0,307,2,457.91,1,3,2,132,At Risk / Churning
17394.0,219,1,203.86999999999998,1,2,1,121,Lost
17396.0,39,8,7330.8,3,5,5,355,Loyal Customers
17397.0,22,2,696.41,4,3,3,433,Loyal Customers
17398.0,115,3,653.38,2,4,3,243,At Risk / Churning
17400.0,126,5,2129.96,2,4,5,245,At Risk / Churning
17402.0,5,13,2633.85,5,5,5,555,Champions
17403.0,36,1,281.62,3,2,2,322,Needs Attention
17404.0,4,15,31906.82,5,5,5,555,Champions
17405.0,1,3,1031.41,5,4,4,544,Champions
17406.0,333,3,2200.42,1,4,5,145,At Risk / Churning
17408.0,163,1,32.65,2,2,1,221,Lost
17409.0,185,2,771.85,1,3,3,133,At Risk / Churning
17410.0,16,5,1214.72,4,4,4,444,Champions
17411.0,12,3,778.94,5,4,3,543,Champions
17412.0,3,7,1258.06,5,5,4,554,Champions
17414.0,44,2,778.0,3,3,3,333,Loyal Customers
17415.0,80,1,507.84,2,2,3,223,Lost
17416.0,30,7,6893.42,4,5,5,455,Champions
17418.0,42,2,463.46000000000004,3,3,2,332,Loyal Customers
17419.0,11,12,4226.57,5,5,5,555,Champions
17420.0,50,3,598.83,3,4,3,343,Loyal Customers
17422.0,16,6,1979.37,4,5,4,454,Champions
17423.0,46,2,698.41,3,3,3,333,Loyal Customers
17425.0,19,2,759.17,4,3,3,433,Loyal Customers
17426.0,8,6,5037.26,5,5,5,555,Champions
17427.0,72,1,100.8,3,2,1,321,Needs Attention
17428.0,1,28,17256.85,5,5,5,555,Champions
17429.0,128,3,524.9200000000001,2,4,3,243,At Risk / Churning
17430.0,33,2,265.76,4,3,2,432,Loyal Customers
17431.0,313,1,403.3,1,2,2,122,Lost
17432.0,18,2,365.76,4,3,2,432,Loyal Customers
17433.0,88,1,303.15999999999997,2,2,2,222,Lost
17434.0,2,7,2373.82,5,5,5,555,Champions
17436.0,2,2,216.29999999999998,5,3,1,531,Loyal Customers
17438.0,254,1,388.45000000000005,1,2,2,122,Lost
17440.0,157,3,186.42000000000002,2,4,1,241,At Risk / Churning
17442.0,37,6,2248.56,3,5,5,355,Loyal Customers
17443.0,220,1,534.24,1,2,3,123,Lost
17444.0,148,3,2940.04,2,4,5,245,At Risk / Churning
17446.0,177,2,120.9,2,3,1,231,At Risk / Churning
17447.0,40,2,541.53,3,3,3,333,Loyal Customers
17449.0,2,7,2520.86,5,5,5,555,Champions
17450.0,8,46,194550.79,5,5,5,555,Champions
17451.0,1,7,1721.4,5,5,4,554,Champions
17453.0,18,2,486.71999999999997,4,3,2,432,Loyal Customers
17454.0,192,4,517.53,1,4,3,143,At Risk / Churning
17455.0,204,1,131.7,1,2,1,121,Lost
17456.0,365,1,249.86,1,2,1,121,Lost
17457.0,127,5,1737.7,2,4,4,244,At Risk / Churning
17458.0,15,1,316.5,4,2,2,422,New/Promising
17459.0,43,2,657.3,3,3,3,333,Loyal Customers
17460.0,94,6,622.4300000000001,2,5,3,253,At Risk / Churning
17461.0,23,3,757.46,4,4,3,443,Champions
17462.0,60,2,675.69,3,3,3,333,Loyal Customers
17463.0,16,5,1896.41,4,4,4,444,Champions
17464.0,158,1,289.96000000000004,2,2,2,222,Lost
17466.0,10,2,763.28,5,3,3,533,Loyal Customers
17468.0,10,2,137.0,5,3,1,531,Loyal Customers
17469.0,16,5,1870.97,4,4,4,444,Champions
17470.0,45,5,1125.07,3,4,4,344,Loyal Customers
17472.0,191,3,710.29,1,4,3,143,At Risk / Churning
17475.0,79,1,194.37,2,2,1,221,Lost
17480.0,78,1,511.82,2,2,3,223,Lost
17481.0,4,4,1255.59,5,4,4,544,Champions
17483.0,65,3,414.04,3,4,2,342,Loyal Customers
17486.0,261,1,396.87,1,2,2,122,Lost
17489.0,59,2,376.64,3,3,2,332,Loyal Customers
17490.0,1,7,2092.32,5,5,5,555,Champions
17491.0,1,10,3558.87,5,5,5,555,Champions
17492.0,248,1,374.57,1,2,2,122,Lost
17495.0,8,2,497.56,5,3,3,533,Loyal Customers
17496.0,359,1,271.05,1,2,2,122,Lost
17498.0,76,1,272.22,2,2,2,222,Lost
17499.0,290,1,622.88,1,2,3,123,Lost
17500.0,17,3,1138.0,4,4,4,444,Champions
17501.0,221,2,288.6,1,3,2,132,At Risk / Churning
17502.0,9,4,689.1,5,4,3,543,Champions
17503.0,3,2,558.96,5,3,3,533,Loyal Customers
17504.0,206,9,2997.0299999999997,1,5,5,155,At Risk / Churning
17505.0,162,2,1145.84,2,3,4,234,At Risk / Churning
17506.0,76,1,302.2,2,2,2,222,Lost
17507.0,262,2,605.58,1,3,3,133,At Risk / Churning
17508.0,281,1,387.31,1,2,2,122,Lost
17509.0,58,8,6115.14,3,5,5,355,Loyal Customers
17510.0,25,1,308.48,4,2,2,422,New/Promising
17511.0,3,31,91062.38,5,5,5,555,Champions
17512.0,29,10,2924.9900000000002,4,5,5,455,Champions
17513.0,72,1,513.2,3,2,3,323,Needs Attention
17514.0,128,1,208.65,2,2,1,221,Lost
17515.0,31,4,639.02,4,4,3,443,Champions
17516.0,15,5,768.08,4,4,3,443,Champions
